,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
91,1245532860380901376,https://twitter.com/trudential/status/1245532860380901376,trudential,,0,0,,#5G #5GTOWERS #5GDangers,,2020-04-02 02:05:49+00:00,#5G #5GTOWERS #5GDangers https://youtu.be/v3K21b-kqq4
92,1245470157750833155,https://twitter.com/MamaMudaro/status/1245470157750833155,MamaMudaro,Western2A,2,1,,#5GDangers,,2020-04-01 21:56:39+00:00,They're trying to kill us all and our babies!! I pray POTUS is NOT in on this!!! #5GDangers LOCKDOWN while they are installing 5g towers @schools while no one is there to see or protest. 
93,1245469952099876868,https://twitter.com/MamaMudaro/status/1245469952099876868,MamaMudaro,RealCandaceO,1,2,,#5GDangers,,2020-04-01 21:55:50+00:00,They're trying to kill us all and our babies!! I pray POTUS is NOT in on this!!! #5GDangers LOCKDOWN while they are installing 5g towers @schools while no one is there to see or protest. 
94,1245469924589473798,https://twitter.com/starryknight776/status/1245469924589473798,starryknight776,,0,2,,#stop5g #5g #stop5gnow #5GCoronavirus #5GDangers,,2020-04-01 21:55:44+00:00,#stop5g #5g #stop5gnow #5GCoronavirus #5GDangers 
95,1245469477380243458,https://twitter.com/MamaMudaro/status/1245469477380243458,MamaMudaro,EyesOnQ,9,15,,#5GDangers,,2020-04-01 21:53:57+00:00,They're trying to kill us all and our babies!! I pray POTUS is NOT in on this!!! #5GDangers LOCKDOWN while they are installing 5g towers @schools while no one is there to see or protest. 
96,1245468369375158275,https://twitter.com/MamaMudaro/status/1245468369375158275,MamaMudaro,,0,0,@DonaldJTrumpJr,#5GDangers,,2020-04-01 21:49:33+00:00,@DonaldJTrumpJr help get this to your dad!!!! They're trying to kill us all and our babies!! I pray POTUS is NOT in on this!!! #5GDangers LOCKDOWN while they are installing 5g towers @schools while no one is there to see or protest. 
97,1245464849427161095,https://twitter.com/MellyBelle33/status/1245464849427161095,MellyBelle33,BubetteS,1,1,,#5G #5GKILLS #5GDangers,,2020-04-01 21:35:34+00:00,What's it going to take for people to wake up and then stand up to the 5G? The risks greatly outweigh the benefits!! No more 5G!! #5G #5GKILLS #5GDangers 
98,1245445871556276227,https://twitter.com/Blake_Yusaki/status/1245445871556276227,Blake_Yusaki,,1,0,,#5GDANGERS #5G #WednesdayWisdom,,2020-04-01 20:20:09+00:00,https://sign.moveon.org/petitions/ban-all-5g-technology?bucket&amp;source=facebook-share-button&amp;time=1576065222&amp;utm_campaign&amp;utm_source=facebook&amp;share=872dc17d-93e5-4fb1-9869-fe0f650b13e3 #5GDANGERS #5G #WednesdayWisdom RT
99,1245437703920943110,https://twitter.com/gay_man_dan/status/1245437703920943110,gay_man_dan,,12,27,,#HumanityIsNotAVirus #5GCoronavirus #5GDangers #5GKILLS,,2020-04-01 19:47:42+00:00,#HumanityIsNotAVirus #5GCoronavirus #5GDangers #5GKILLS
100,1245421214790713348,https://twitter.com/M4372Missy/status/1245421214790713348,M4372Missy,,2,3,,#5GCoronavirus #5GKILLS #5GisON #5GDangers #5GRollout #5GforAll #5Gforgood,,2020-04-01 18:42:11+00:00,This is ridiculous!! So many of these are now being spotted by people on their way to work etc. 5G masts in the UK. Say no to 5G towers 😤😕#5GCoronavirus #5GKILLS #5GisON #5GDangers #5GRollout #5GforAll #5Gforgood
101,1245409601002053636,https://twitter.com/RicRootz/status/1245409601002053636,RicRootz,,0,0,,#COVID #coronavirus #COVID19 #5GCoronavirus #5G #5GMindControl #5GDangers #AprilFoolsDay #QuarantineAndChill #Quarantine #ricrootzmedia #newworldorder,,2020-04-01 17:56:02+00:00,Biggest Cover up in the world‼ #COVIDー19 #coronavirus #COVID19 #5GCoronavirus #5G #5GMindControl #5GDangers #AprilFoolsDay #QuarantineAndChill #Quarantine #ricrootzmedia #newworldorder https://youtu.be/Hvn_eF4zjAk
